UserID,Age,TotalCourses,EnrollmentFrequency,AvgCourseRating,AvgSpending,DiversityScore,DepthIndex,Gender_Female,Gender_Male,CourseCategory_Artificial Intelligence,CourseCategory_Business,CourseCategory_Cybersecurity,CourseCategory_Data Science,CourseCategory_Design,CourseCategory_Digital Marketing,CourseCategory_Finance,CourseCategory_Machine Learning,CourseCategory_Marketing,CourseCategory_Programming,CourseCategory_Project Management,CourseCategory_Web Development,CourseLevel_Advanced,CourseLevel_Beginner,CourseLevel_Intermediate,Cluster
U02268,29,2,2,2.305,0.0,2,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
U02269,32,1,1,4.66,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
U02270,21,3,3,3.313333333333333,162.64000000000001,3,2.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02271,20,2,2,4.595000000000001,28.66,2,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U02272,23,1,1,2.38,0.0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
U02273,28,1,1,4.79,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U02274,16,2,2,4.17,88.67,2,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U02275,23,2,2,4.725,0.0,2,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
U02276,34,1,1,1.59,0.0,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
U02277,28,1,1,3.93,0.0,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
U02278,20,1,1,2.01,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U02279,29,1,1,2.2,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
U02280,26,2,2,3.7750000000000004,207.755,2,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
U02281,34,1,1,2.72,276.37,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U02282,25,1,1,2.61,0.0,1,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U02283,16,1,1,2.14,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
U02284,28,13,13,3.0453846153846156,86.76076923076923,8,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
U02285,28,2,2,3.385,88.67,2,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
U02286,32,1,1,2.69,326.02,1,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U02287,22,1,1,3.15,212.39,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
U02288,32,15,15,3.0020000000000002,95.84866666666667,10,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3
U02289,15,1,1,2.0,0.0,1,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02290,25,15,15,3.046666666666667,70.15466666666666,10,2.3333333333333335,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3
U02291,31,2,2,4.765000000000001,28.66,2,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
U02292,30,1,1,1.52,0.0,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U02293,30,1,1,3.64,487.92,1,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
U02294,26,1,1,2.47,53.86,1,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
U02295,33,1,1,3.65,0.0,1,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
U02296,27,1,1,4.84,342.61,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
U02297,28,1,1,4.74,472.28,1,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
U02298,22,1,1,2.75,119.04,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
U02299,35,2,2,4.13,0.0,2,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
U02300,35,15,15,2.9766666666666666,100.73333333333333,9,0.5714285714285714,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3
U02301,18,13,13,3.4353846153846157,42.128461538461536,8,0.14285714285714285,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3
U02302,30,2,2,1.935,142.525,2,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U02303,34,1,1,4.94,0.0,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
U02304,21,1,1,1.28,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
U02305,19,1,1,4.84,342.61,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
U02306,18,13,13,3.303076923076923,140.33846153846156,9,0.5714285714285714,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3
U02307,22,1,1,1.2,248.1,1,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U02308,15,1,1,2.98,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
U02309,23,3,3,2.5433333333333334,31.736666666666668,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
U02310,15,1,1,3.89,0.78,1,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
U02311,23,3,3,3.426666666666667,39.22666666666667,2,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
U02312,28,1,1,3.93,0.0,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
U02313,24,1,1,2.61,0.0,1,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U02314,29,1,1,3.89,177.34,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
U02315,34,14,14,3.3264285714285715,63.48500000000001,8,0.42857142857142855,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3
U02316,31,2,2,2.685,207.805,2,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U02317,18,2,2,3.375,28.66,2,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U02318,24,1,1,1.96,285.05,1,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
U02319,24,1,1,1.2,248.1,1,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
U02320,17,3,3,2.73,70.79666666666667,3,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
U02321,26,2,2,3.6550000000000002,294.98,2,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
U02322,28,1,1,1.91,0.0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
U02323,29,1,1,1.3,37.89,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
U02324,34,3,3,2.7733333333333334,108.67333333333333,3,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U02325,15,1,1,3.89,177.34,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
U02326,32,2,2,3.615,290.245,1,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U02327,29,1,1,3.65,0.0,1,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
U02328,22,3,3,3.276666666666667,138.50333333333333,3,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U02329,35,1,1,4.11,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
U02330,29,1,1,3.32,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
U02331,25,2,2,1.325,0.0,2,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U02332,23,2,2,3.305,138.575,2,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U02333,32,3,3,3.2099999999999995,138.50333333333333,3,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
U02334,23,2,2,4.34,0.39,2,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
U02335,25,1,1,3.89,0.78,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
U02336,17,14,14,2.6392857142857147,87.72214285714287,9,1.3333333333333333,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3
U02337,18,13,13,2.924615384615384,128.92538461538462,6,0.8333333333333334,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3
U02338,29,1,1,4.1,0.0,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
U02339,33,1,1,1.96,285.05,1,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
U02340,20,2,2,3.015,18.945,2,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
U02341,17,13,13,3.5846153846153848,73.65,9,0.8,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
U02342,21,2,2,2.245,44.795,2,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02343,29,4,4,2.35,139.97,3,3.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
U02344,26,14,14,3.0100000000000002,95.42785714285715,9,0.8333333333333334,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
U02345,31,13,13,3.1500000000000004,80.6,8,1.75,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3
U02346,34,1,1,1.35,394.26,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
U02347,27,1,1,3.93,0.0,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
U02348,20,1,1,1.91,0.0,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
U02349,27,14,14,3.3842857142857143,73.45,9,0.8333333333333334,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3
U02350,31,2,2,3.23,147.51,2,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
U02351,22,2,2,3.17,0.0,2,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
U02352,30,3,3,3.6199999999999997,99.85666666666667,2,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
U02353,16,1,1,4.44,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
U02354,29,1,1,3.64,487.92,1,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
U02355,32,1,1,2.75,119.04,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
U02356,35,1,1,1.59,0.0,1,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2
U02357,28,2,2,2.79,0.0,2,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
U02358,22,4,4,3.205,266.71,4,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02359,32,2,2,2.58,0.0,2,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
U02360,18,1,1,1.59,0.0,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
U02361,26,2,2,2.265,163.995,2,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
U02362,33,1,1,1.52,0.0,1,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U02363,15,1,1,3.64,487.92,1,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02364,29,1,1,3.74,299.57,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
U02365,34,1,1,3.02,0.0,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
U02366,19,1,1,4.72,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
U02367,25,1,1,3.15,0.0,1,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02368,31,4,4,3.2525,112.8425,4,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2
U02369,16,2,2,3.465,0.0,2,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
U02370,24,14,14,3.1721428571428576,78.05428571428571,11,1.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3
U02371,34,12,12,2.8333333333333335,130.80833333333334,8,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
U02372,35,3,3,4.4,0.0,3,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
U02373,22,2,2,3.62,243.96,2,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02374,22,3,3,4.3566666666666665,0.26,2,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
U02375,33,1,1,2.72,276.37,1,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U02376,19,1,1,2.61,0.0,1,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U02377,35,2,2,3.795,0.0,2,1.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02378,23,1,1,4.66,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
U02379,20,2,2,3.065,0.0,2,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02380,24,3,3,2.453333333333333,240.09333333333333,3,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U02381,31,1,1,3.11,415.51,1,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U02382,32,1,1,4.55,490.9,1,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U02383,21,1,1,4.72,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
U02384,22,3,3,2.5066666666666664,39.68,3,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U02385,30,1,1,4.94,0.0,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
U02386,35,4,4,4.2075,74.8925,4,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
U02387,31,1,1,1.52,0.0,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U02388,23,1,1,1.23,346.71,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
U02389,33,2,2,3.52,88.67,2,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02390,28,2,2,3.585,236.14,1,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
U02391,20,1,1,2.38,0.0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
U02392,21,2,2,3.3,106.195,2,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
U02393,18,1,1,3.32,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
U02394,35,1,1,3.74,299.57,1,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
U02395,32,3,3,4.3500000000000005,0.0,3,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
U02396,16,1,1,3.15,212.39,1,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
U02397,22,1,1,3.85,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
U02398,26,2,2,2.545,124.44,2,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
U02399,22,1,1,2.01,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U02400,17,1,1,4.66,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
U02401,28,1,1,4.55,490.9,1,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U02402,19,1,1,3.15,0.0,1,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
U02403,18,1,1,2.38,0.0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
U02404,28,2,2,3.575,26.93,2,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
U02405,25,1,1,3.32,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
U02406,23,2,2,2.0100000000000002,157.13,2,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U02407,27,2,2,4.3950000000000005,0.0,2,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
U02408,34,1,1,1.13,0.0,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
U02409,24,1,1,1.73,0.0,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
U02410,18,12,12,3.4416666666666664,120.34333333333335,10,2.5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3
U02411,31,1,1,1.3,37.89,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
U02412,15,1,1,2.98,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
U02413,25,2,2,4.445,0.0,2,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2
U02414,21,3,3,4.2299999999999995,157.42666666666665,2,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
U02415,33,11,11,2.9454545454545453,142.56090909090906,7,0.75,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
U02416,24,1,1,4.45,0.0,1,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U02417,34,1,1,2.01,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
U02418,23,1,1,1.73,0.0,1,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
U02419,17,1,1,3.02,0.0,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
U02420,20,1,1,4.11,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
U02421,15,1,1,4.1,0.0,1,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
U02422,21,1,1,4.74,57.32,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
U02423,32,2,2,2.04,222.835,2,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
U02424,31,1,1,4.73,0.0,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
U02425,24,2,2,4.075,0.0,2,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
U02426,19,1,1,3.74,299.57,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
U02427,31,15,15,3.372,59.53333333333333,9,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,3
U02428,30,2,2,4.645,274.11,2,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02429,30,3,3,2.0233333333333334,0.0,2,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
U02430,29,1,1,3.32,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
U02431,16,1,1,1.51,327.99,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2
U02432,30,15,15,2.9373333333333336,106.23066666666666,10,0.5714285714285714,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3
U02433,15,1,1,2.57,117.68,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
U02434,31,1,1,3.85,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
U02435,17,1,1,3.64,487.92,1,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02436,16,3,3,2.4666666666666663,148.55666666666667,3,0.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
U02437,15,1,1,2.98,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U02438,28,1,1,2.38,0.0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
U02439,22,1,1,2.72,276.37,1,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U02440,26,1,1,4.11,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
U02441,33,1,1,4.44,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
U02442,23,1,1,4.1,0.0,1,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
U02443,22,2,2,3.02,47.605000000000004,1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
U02444,28,1,1,1.91,0.0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
U02445,26,14,14,2.71,107.65142857142857,10,1.3333333333333333,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
U02446,29,2,2,3.9349999999999996,245.45,2,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U02447,31,1,1,4.45,0.0,1,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U02448,17,2,2,2.8099999999999996,0.0,2,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
U02449,32,1,1,1.96,285.05,1,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U02450,30,1,1,1.73,0.0,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
U02451,31,2,2,3.035,0.0,2,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U02452,23,2,2,2.865,0.0,2,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
U02453,29,1,1,3.15,212.39,1,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
U02454,28,2,2,2.335,0.0,2,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02455,34,1,1,2.0,0.0,1,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02456,35,1,1,3.93,0.0,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
U02457,31,1,1,3.02,0.0,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
U02458,26,2,2,2.63,221.85,2,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
U02459,33,12,12,3.0966666666666662,52.12166666666667,9,0.8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3
U02460,21,1,1,2.38,0.0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
U02461,15,2,2,2.7649999999999997,0.0,2,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
U02462,26,1,1,1.51,327.99,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2
U02463,29,1,1,4.68,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2
U02464,21,1,1,3.85,0.0,1,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
U02465,27,2,2,3.695,0.0,2,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
U02466,23,4,4,3.285,91.49000000000001,4,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
U02467,19,1,1,2.14,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
U02468,29,3,3,4.346666666666667,0.0,3,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
U02469,21,2,2,2.3,0.0,2,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
U02470,34,13,13,2.6907692307692312,56.48615384615385,7,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3
U02471,16,1,1,2.69,326.02,1,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
U02472,17,1,1,4.14,0.0,1,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
U02473,31,1,1,4.94,0.0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
U02474,27,1,1,1.73,0.0,1,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
U02475,35,1,1,4.72,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
U02476,34,1,1,2.38,0.0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
U02477,17,1,1,4.84,342.61,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2
U02478,30,2,2,4.24,245.45,2,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
U02479,19,4,4,2.9475000000000002,71.2625,4,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
U02480,35,1,1,4.66,0.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
U02481,29,1,1,2.98,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U02482,35,2,2,2.725,0.0,2,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
U02483,25,1,1,4.94,0.0,1,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
U02484,25,4,4,2.045,71.2625,4,0.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
U02485,22,14,14,3.3614285714285717,44.38214285714286,8,1.2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3
U02486,29,2,2,4.275,88.67,1,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
U02487,23,1,1,2.98,0.0,1,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
U02488,27,1,1,3.02,0.0,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
U02489,18,1,1,3.65,0.0,1,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
